"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Apogonidae","Cheilodipterus","Cheilodipterus macrodon",12,0.48,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Balistidae","Balistoides","Balistoides viridescens",40,33.44,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Chaetodontidae","Chaetodon","Chaetodon trifasciatus",9,1.01,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Chaetodontidae","Chaetodon","Chaetodon trifasciatus",14,3.89,"invertivore-sessile","corallivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Chaetodontidae","Chaetodon","Chaetodon vagabundus",14,1.42,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Anampses","Anampses",12,1.29,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Anampses","Anampses caeruleopunctatus",15,1.59,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Anampses","Anampses caeruleopunctatus",30,6.62,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Anampses","Anampses caeruleopunctatus",35,10.61,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Cheilinus","Cheilinus fasciatus",20,3.19,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Cheilinus","Cheilinus fasciatus",25,6.23,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Cheilinus","Cheilinus trilobatus",45,35.49,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Epibulus","Epibulus insidiator",20,2.87,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Gomphosus","Gomphosus caeruleus",8,0.1,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Gomphosus","Gomphosus caeruleus",16,0.66,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Gomphosus","Gomphosus caeruleus",17,0.78,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres hortulanus",25,4.57,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres hortulanus",25,4.57,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres hortulanus",27,5.78,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",7,0.16,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",7,0.4,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",10,0.27,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",10,0.55,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",10,0.27,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",10,1.64,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Halichoeres","Halichoeres marginatus",11,1.13,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Hemigymnus","Hemigymnus fasciatus",20,6.15,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Hemigymnus","Hemigymnus fasciatus",20,3.07,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Hemigymnus","Hemigymnus fasciatus",25,5.9,"invertivore-mobile","macro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Labroides","Labroides dimidiatus",1,0,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Labroides","Labroides dimidiatus",1,0,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Oxycheilinus","Oxycheilinus digramma",17,1.55,"piscivore","pisci-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Pseudocheilinus","Pseudocheilinus hexataenia",6,0.07,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Pseudocheilinus","Pseudocheilinus hexataenia",6,0.07,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Pseudocheilinus","Pseudocheilinus hexataenia",10,0.3,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Thalassoma","Thalassoma genivittatum",12,0.38,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Thalassoma","Thalassoma genivittatum",12,0.38,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Thalassoma","Thalassoma genivittatum",15,0.76,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Thalassoma","Thalassoma hebraicum",12,0.38,"invertivore-mobile","micro-invertivore"
"Madagascar",2015,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Manam_07",-16.52439,49.84861,"fringing","fore reef","semi-exposed", ,"Manambato no-take","",2013, ,"community/local government; government; NGO","low","no take",2015-12-04,7,9,"Labridae","Thalassoma","Thalassoma lunare",7,0.1,"invertivore-mobile","micro-invertivore"
